group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
splitOn,,10,,,8065823046.0,ns,1
splitOn,,10,,,7689463280.0,ns,1
splitOn,,10,,,10046917307.0,ns,1
splitOn,,10,,,8410506967.0,ns,1
splitOn,,10,,,9625406302.0,ns,1
splitOn,,10,,,7733781481.0,ns,1
splitOn,,10,,,7838539396.0,ns,1
splitOn,,10,,,8318273520.0,ns,1
splitOn,,10,,,8924423831.0,ns,1
splitOn,,10,,,7148885810.0,ns,1
