group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
sweeping_param,,7,,,83473879.0,ns,12
sweeping_param,,7,,,177192806.0,ns,24
sweeping_param,,7,,,262739091.0,ns,36
sweeping_param,,7,,,367941015.0,ns,48
sweeping_param,,7,,,422176487.0,ns,60
sweeping_param,,7,,,514197823.0,ns,72
sweeping_param,,7,,,600265005.0,ns,84
sweeping_param,,7,,,672741821.0,ns,96
sweeping_param,,7,,,785769614.0,ns,108
sweeping_param,,7,,,873136084.0,ns,120
