,train,eval
89,64619.066,64424.926
90,64557.547,64373.812
91,64494.46,64315.69
92,64433.42,64267.703
93,64372.277,64216.574
94,64313.598,64166.547
95,64256.62,64128.54
96,64194.97,64067.48
97,64134.367,64020.71
98,64076.42,63969.316
99,64021.598,63927.723
100,63960.918,63880.23
101,63904.52,63834.797
102,63850.34,63787.312
103,63795.27,63737.793
104,63743.38,63699.58
105,63684.855,63653.367
106,63636.09,63622.406
107,63582.8,63567.992
108,63529.695,63535.14
109,63475.625,63480.344
110,63428.33,63456.676
111,63373.105,63410.516
112,63322.367,63358.848
113,63269.125,63325.21
114,63219.285,63286.984
115,63170.69,63252.3
116,63123.59,63204.043
117,63072.91,63169.9
118,63025.324,63136.484
119,62977.402,63099.52
120,62930.867,63061.094
121,62881.47,63023.83
122,62834.586,62982.754
123,62793.2,62959.57
124,62742.59,62909.973
125,62700.547,62883.062
126,62651.652,62841.63
127,62606.887,62802.086
128,62562.82,62772.47
129,62518.234,62735.99
130,62475.25,62707.316
131,62430.96,62668.082
132,62388.555,62641.426
133,62345.715,62610.85
134,62308.24,62594.098
135,62261.195,62550.0
136,62217.99,62509.555
137,62176.17,62476.57
138,62142.16,62438.363
139,62098.215,62409.0
140,62062.44,62407.516
141,62012.89,62354.863
142,61975.957,62315.12
143,61932.723,62289.13
144,61894.605,62253.125
145,61854.438,62227.76
146,61817.1,62199.82
147,61777.676,62170.36
148,61742.098,62137.79
149,61701.516,62108.805
150,61671.4,62081.71
151,61627.914,62069.05
152,61589.89,62026.984
153,61551.6,61998.883
154,61514.91,61971.81
155,61479.133,61944.574
156,61442.86,61915.363
157,61407.9,61885.477
158,61378.4,61854.902
159,61340.188,61848.82
160,61306.48,61829.477
161,61269.277,61797.754
162,61234.695,61767.7
163,61200.094,61737.527
164,61167.113,61701.566
165,61132.82,61681.973
166,61099.523,61658.14
167,61068.43,61624.207
168,61034.133,61604.41
169,61001.875,61580.22
170,60975.73,61552.82
171,60938.996,61526.742
172,60908.83,61501.562
173,60877.625,61481.52
174,60847.582,61473.754
175,60815.207,61443.684
176,60791.28,61434.066
177,60753.137,61388.4
178,60723.816,61365.082
179,60693.742,61340.336
180,60665.84,61334.316
181,60633.76,61303.203
182,60604.613,61280.082
183,60577.383,61262.46
184,60547.52,61225.844
185,60518.695,61205.492
186,60490.508,61185.574
187,60461.55,61174.85
188,60445.047,61182.758
189,60404.832,61128.082
190,60378.098,61101.15
191,60349.2,61079.516
192,60324.848,61073.4
193,60296.84,61035.945
194,60274.16,61040.67
195,60241.133,60997.03
196,60214.977,60977.08
197,60187.723,60952.715
198,60160.45,60940.598
199,60134.07,60921.496
200,60111.855,60893.883
201,60084.758,60896.066
202,60056.375,60864.086
203,60030.074,60840.07
204,60005.08,60825.97
205,59980.68,60795.035
206,59959.73,60803.05
207,59941.723,60749.727
208,59906.418,60752.586
209,59886.465,60711.742
210,59854.793,60702.758
211,59831.67,60696.89
212,59807.098,60659.562
213,59781.61,60654.22
214,59756.535,60626.902
215,59732.684,60609.18
216,59712.383,60608.812
217,59687.13,60585.688
218,59661.305,60551.07
219,59639.38,60549.78
220,59618.88,60513.26
221,59590.99,60498.812
222,59567.367,60486.664
223,59544.184,60470.54
224,59530.11,60442.74
225,59504.395,60427.53
226,59483.965,60446.7
227,59455.52,60392.895
228,59433.965,60392.387
229,59410.543,60374.41
230,59386.832,60350.426
231,59365.3,60324.582
232,59345.414,60325.38
233,59332.36,60326.625
234,59301.465,60293.086
235,59280.375,60260.656
236,59255.36,60247.72
237,59249.395,60270.01
238,59222.234,60237.992
239,59195.67,60190.684
240,59170.55,60192.254
241,59148.582,60176.156
242,59131.348,60142.38
243,59107.887,60147.777
244,59086.305,60115.996
245,59066.605,60113.117
246,59043.14,60090.766
247,59022.562,60079.207
248,59005.66,60046.93
249,58984.86,60029.254
250,58962.14,60037.668
251,58945.11,60035.066
252,58918.45,59997.383
253,58911.55,59976.76
254,58882.027,59980.97
255,58862.957,59937.625
256,58838.496,59942.613
257,58827.33,59942.504
258,58807.633,59892.656
259,58792.13,59878.22
260,58757.656,59871.344
261,58738.402,59855.508
262,58720.758,59857.215
263,58703.06,59820.2
264,58682.12,59822.164
265,58674.34,59833.246
266,58644.312,59782.797
267,58628.207,59787.33
268,58606.215,59762.754
269,58588.016,59739.82
270,58575.59,59720.93
271,58553.867,59711.785
272,58539.9,59692.836
273,58519.81,59707.023
274,58496.004,59677.74
275,58484.27,59651.875
276,58459.58,59642.41
277,58441.523,59631.76
278,58425.867,59627.17
279,58406.473,59610.98
280,58393.984,59584.805
281,58371.51,59585.06
282,58354.434,59565.89
283,58338.82,59555.035
284,58320.4,59531.93
285,58302.652,59528.605
286,58288.016,59530.676
287,58268.465,59497.633
288,58252.227,59481.586
289,58235.508,59486.535
290,58223.91,59480.113
291,58201.38,59452.008
292,58185.68,59431.86
293,58174.09,59442.723
294,58151.418,59414.027
295,58160.22,59405.0
296,58119.215,59392.484
297,58104.066,59372.516
298,58085.633,59366.36
299,58069.836,59350.227
300,58057.516,59354.383
301,58039.617,59324.03
302,58022.56,59325.344
303,58006.535,59311.367
304,57992.703,59287.535
305,57975.766,59277.496
306,57960.188,59280.49
307,57944.453,59258.918
308,57928.887,59243.453
309,57914.094,59231.113
310,57900.03,59233.426
311,57883.64,59219.324
312,57870.0,59217.633
313,57853.13,59196.38
314,57840.67,59196.953
315,57857.945,59173.324
316,57816.887,59176.85
317,57795.203,59158.688
318,57779.59,59141.387
319,57768.25,59143.734
320,57750.52,59120.23
321,57738.84,59116.074
322,57723.305,59100.38
323,57708.418,59082.41
324,57693.848,59071.145
325,57686.707,59052.074
326,57664.805,59052.027
327,57654.074,59036.266
328,57642.227,59027.547
329,57625.758,59033.33
330,57609.17,59018.426
331,57598.062,59016.344
332,57585.766,59012.035
333,57566.977,58982.82
334,57554.332,58966.254
335,57549.953,58990.2
336,57526.11,58957.652
337,57515.367,58949.004
338,57504.2,58945.523
339,57495.37,58918.086
340,57480.598,58915.92
341,57459.008,58904.973
342,57445.66,58892.176
343,57436.92,58880.9
344,57419.758,58875.066
345,57417.07,58887.59
346,57400.465,58868.95
347,57390.26,58862.598
348,57369.484,58845.258
349,57354.586,58827.6
350,57342.98,58811.79
351,57328.168,58804.727
352,57316.227,58803.227
353,57302.086,58787.113
354,57290.195,58770.41
355,57278.32,58779.93
356,57266.477,58760.547
357,57252.81,58746.9
358,57250.242,58764.754
359,57234.07,58756.055
360,57221.36,58746.223
361,57204.434,58716.773
362,57189.707,58709.652
363,57176.875,58696.793
364,57168.004,58683.773
365,57154.03,58669.953
366,57140.04,58663.902
367,57140.145,58661.508
368,57119.156,58639.082
369,57104.684,58641.17
370,57096.008,58640.254
371,57086.35,58635.48
372,57070.84,58609.28
373,57056.38,58610.74
374,57044.383,58593.316
375,57040.355,58606.367
376,57029.504,58602.17
377,57008.68,58566.086
378,57005.004,58576.273
379,56985.273,58555.84
380,56986.69,58536.777
381,56961.57,58541.65
382,56949.973,58536.46
383,56938.027,58518.863
384,56938.465,58510.426
385,56914.723,58500.926
386,56917.3,58483.95
387,56895.777,58496.97
388,56884.855,58469.453
389,56868.684,58470.49
390,56860.9,58469.637
391,56846.414,58452.797
392,56834.125,58445.207
393,56823.15,58434.047
394,56827.473,58460.62
395,56800.176,58412.957
396,56813.387,58408.008
397,56785.61,58413.414
398,56772.105,58406.676
399,56754.445,58386.062
400,56747.316,58364.35
401,56736.676,58352.406
402,56739.168,58349.285
403,56709.96,58355.246
404,56697.43,58332.516
405,56689.082,58335.73
406,56675.16,58320.395
407,56669.453,58328.125
408,56655.316,58316.15
409,56646.58,58308.273
410,56631.965,58285.02
411,56620.363,58283.754
412,56610.83,58280.965
413,56600.12,58262.05
414,56588.15,58254.145
415,56583.785,58240.47
416,56567.51,58245.418
417,56573.598,58266.402
418,56543.934,58223.586
419,56534.875,58222.918
420,56546.85,58245.426
421,56514.32,58192.258
422,56512.2,58185.375
423,56504.78,58178.273
424,56480.445,58171.156
425,56478.723,58186.418
426,56460.113,58166.004
427,56448.066,58149.22
428,56442.336,58140.223
429,56427.227,58137.53
430,56419.145,58134.336
431,56411.883,58118.367
432,56397.375,58114.84
433,56412.34,58112.336
434,56376.72,58100.72
435,56379.38,58116.977
436,56355.35,58084.848
437,56344.39,58074.945
438,56334.703,58072.39
439,56323.633,58058.86
440,56325.145,58052.082
441,56315.33,58067.316
442,56293.05,58036.754
443,56295.996,58022.805
444,56277.555,58025.59
445,56265.664,58021.906
446,56252.184,58002.51
447,56246.355,57991.914
448,56235.145,57991.633
449,56221.52,57976.96
450,56231.242,58002.773
451,56201.8,57958.895
452,56192.105,57963.51
453,56181.953,57950.656
454,56175.17,57950.184
455,56166.15,57947.11
456,56159.69,57950.863
457,56148.46,57923.88
458,56133.234,57914.12
459,56129.863,57926.207
460,56116.21,57900.055
461,56108.477,57902.723
462,56093.984,57879.68
463,56083.56,57876.605
464,56073.78,57868.836
465,56065.492,57854.887
466,56054.453,57858.61
467,56044.957,57840.707
468,56038.85,57833.03
469,56037.223,57848.926
470,56028.168,57859.188
471,56003.395,57821.492
472,56002.234,57809.406
473,55987.49,57799.33
474,55977.97,57805.125
475,55964.6,57786.42
476,55964.06,57810.035
477,55953.848,57800.023
478,55949.76,57796.21
479,55926.78,57754.344
480,55927.082,57750.816
481,55909.418,57741.902
482,55931.836,57787.547
483,55896.023,57723.984
484,55877.16,57716.23
485,55868.043,57710.957
486,55871.4,57702.188
487,55850.21,57709.133
488,55838.816,57691.07
489,55843.203,57688.52
490,55821.09,57683.715
491,55814.08,57668.61
492,55801.336,57666.83
493,55792.523,57658.516
494,55782.6,57647.215
495,55773.54,57638.918
496,55763.73,57637.934
497,55757.855,57641.93
498,55776.402,57630.043
499,55747.203,57640.055
