,train,eval
266,58735.516,59777.605
267,58713.62,59765.8
268,58697.523,59750.836
269,58682.547,59741.3
270,58666.44,59722.508
271,58650.94,59708.934
272,58634.008,59701.805
273,58618.137,59691.625
274,58606.105,59688.71
275,58587.727,59664.605
276,58585.082,59679.836
277,58557.76,59643.76
278,58541.215,59635.082
279,58526.74,59618.258
280,58511.176,59616.258
281,58497.484,59594.9
282,58481.875,59592.594
283,58466.164,59573.96
284,58454.28,59574.582
285,58436.562,59558.582
286,58422.27,59549.97
287,58408.613,59533.293
288,58393.105,59518.5
289,58378.22,59510.64
290,58367.617,59507.36
291,58352.97,59496.81
292,58336.043,59470.715
293,58321.348,59463.855
294,58307.46,59452.63
295,58295.38,59446.13
296,58280.66,59426.61
297,58265.234,59421.79
298,58252.68,59405.824
299,58238.918,59397.438
300,58225.414,59394.695
301,58210.09,59376.477
302,58196.617,59377.87
303,58197.496,59357.152
304,58170.695,59354.727
305,58159.152,59335.367
306,58142.297,59330.72
307,58133.54,59317.953
308,58122.652,59326.42
309,58103.04,59307.234
310,58089.543,59293.055
311,58078.785,59281.395
312,58063.652,59271.367
313,58056.965,59273.22
314,58039.348,59259.57
315,58026.266,59238.46
316,58019.78,59228.41
317,58001.83,59233.473
318,57988.133,59221.184
319,57975.367,59207.8
320,57965.844,59190.5
321,57958.1,59178.37
322,57937.727,59175.625
323,57925.625,59160.297
324,57911.926,59154.75
325,57912.016,59172.004
326,57891.855,59149.227
327,57879.523,59128.273
328,57863.113,59124.266
329,57854.625,59118.605
330,57840.082,59098.66
331,57827.613,59093.15
332,57817.742,59089.375
333,57803.695,59071.22
334,57793.504,59071.914
335,57780.59,59055.035
336,57768.594,59053.836
337,57761.56,59032.92
338,57744.867,59030.164
339,57733.457,59021.08
340,57723.875,59023.438
341,57717.965,59001.793
342,57700.105,58991.21
343,57690.81,58996.44
344,57679.605,58991.0
345,57665.605,58968.734
346,57664.285,58955.957
347,57643.293,58956.184
348,57636.11,58956.613
349,57621.223,58937.742
350,57613.35,58940.625
351,57600.4,58926.863
352,57588.07,58912.01
353,57576.95,58902.027
354,57571.375,58890.39
355,57560.15,58903.473
356,57548.355,58890.81
357,57539.473,58886.125
358,57524.06,58862.57
359,57531.418,58857.96
360,57507.117,58841.605
361,57494.06,58833.973
362,57485.465,58844.27
363,57472.086,58822.395
364,57466.926,58834.805
365,57450.37,58799.21
366,57441.035,58792.94
367,57429.215,58789.26
368,57423.043,58778.676
369,57411.566,58772.63
370,57399.582,58761.785
371,57390.31,58755.28
372,57380.613,58752.805
373,57370.125,58753.01
374,57360.05,58747.953
375,57347.703,58730.926
376,57338.32,58720.117
377,57329.89,58709.79
378,57321.207,58700.36
379,57310.516,58690.53
380,57297.902,58689.69
381,57290.2,58687.81
382,57278.4,58681.29
383,57279.062,58693.492
384,57260.812,58656.89
385,57253.273,58668.453
386,57239.543,58652.93
387,57229.355,58642.18
388,57221.426,58644.527
389,57210.28,58623.086
390,57207.58,58614.207
391,57190.766,58610.742
392,57183.87,58602.426
393,57172.617,58597.375
394,57165.58,58586.8
395,57154.477,58585.605
396,57145.734,58584.293
397,57136.523,58565.664
398,57131.16,58561.26
399,57116.19,58561.273
400,57107.97,58558.65
401,57102.58,58555.734
