,train,eval
334,57107.48,58611.78
335,57095.617,58600.113
336,57078.938,58584.98
337,57063.754,58600.19
338,57045.85,58568.23
339,57033.516,58556.812
340,57022.793,58534.574
341,57008.785,58536.42
342,56987.406,58517.95
343,56975.13,58531.39
344,56962.965,58489.55
345,56946.39,58496.6
346,56931.277,58495.633
347,56939.855,58522.29
348,56899.137,58447.74
349,56884.133,58451.438
350,56875.08,58438.09
351,56856.848,58429.465
352,56841.098,58418.04
353,56827.05,58395.594
354,56812.54,58376.98
355,56807.63,58396.89
356,56790.855,58367.703
357,56769.625,58348.65
358,56755.637,58349.73
359,56747.13,58341.266
360,56728.984,58325.42
361,56712.84,58304.027
362,56706.863,58300.81
363,56688.53,58290.273
364,56674.25,58287.83
365,56655.836,58264.715
366,56644.18,58251.48
367,56645.926,58239.367
368,56615.094,58231.223
369,56604.44,58213.867
370,56591.465,58212.676
371,56575.18,58218.043
372,56560.24,58182.555
373,56546.707,58167.38
374,56540.023,58182.492
375,56525.723,58153.54
376,56507.19,58142.754
377,56494.293,58127.74
378,56478.773,58116.766
379,56463.46,58117.438
380,56460.168,58100.34
381,56440.586,58082.7
382,56425.426,58075.832
383,56410.113,58064.758
384,56404.95,58074.043
385,56384.867,58058.27
386,56370.906,58037.03
387,56360.277,58025.305
388,56347.527,58026.402
389,56330.098,57996.977
390,56316.56,57988.81
391,56305.246,57988.684
392,56293.09,57970.664
393,56284.184,57948.195
394,56273.223,57953.32
395,56254.457,57938.6
396,56245.957,57912.742
397,56232.04,57927.418
398,56219.027,57922.113
399,56205.812,57889.266
400,56191.062,57879.207
401,56177.156,57878.08
402,56167.312,57886.914
403,56152.676,57862.043
404,56144.37,57876.688
405,56134.25,57878.273
406,56115.77,57839.78
407,56107.87,57834.7
408,56087.395,57810.805
409,56072.348,57800.594
410,56058.438,57796.54
411,56056.715,57789.277
412,56033.836,57767.438
413,56026.273,57757.902
414,56012.254,57738.33
415,55998.62,57736.3
416,55986.496,57749.38
417,55971.2,57736.0
418,55959.5,57698.305
419,55945.5,57697.043
420,55934.137,57700.02
421,55922.137,57690.785
422,55911.25,57694.004
423,55896.523,57659.848
424,55885.84,57656.254
425,55877.223,57666.414
426,55860.363,57624.63
427,55845.66,57630.473
428,55838.145,57611.742
429,55823.816,57621.293
430,55809.062,57599.3
431,55803.207,57580.223
432,55786.125,57566.098
433,55773.094,57562.773
434,55760.625,57569.938
435,55765.227,57566.883
436,55734.82,57529.715
437,55723.29,57518.504
438,55720.1,57556.316
439,55699.74,57518.098
440,55686.734,57502.594
441,55674.33,57507.168
442,55691.47,57499.24
443,55648.36,57477.402
444,55644.844,57469.703
445,55630.277,57467.184
446,55613.098,57445.445
447,55607.168,57432.707
448,55588.633,57430.926
449,55588.32,57445.855
450,55568.652,57413.617
451,55551.293,57409.0
452,55544.523,57386.293
453,55532.637,57399.766
454,55518.895,57386.496
455,55503.742,57364.92
456,55490.973,57358.246
457,55480.75,57364.69
458,55474.496,57330.4
459,55463.49,57318.863
460,55441.715,57313.44
461,55429.973,57304.1
462,55417.574,57300.48
463,55410.2,57295.625
464,55399.465,57265.73
465,55381.953,57276.29
466,55374.656,57263.246
467,55357.707,57257.25
468,55353.66,57276.184
469,55335.56,57240.492
470,55334.94,57230.215
471,55313.035,57213.01
472,55303.535,57226.875
473,55306.82,57199.36
474,55276.184,57191.508
475,55280.945,57206.492
476,55265.465,57193.242
477,55243.09,57169.26
478,55233.26,57159.082
479,55218.96,57150.242
480,55208.535,57130.758
481,55199.81,57132.41
482,55184.24,57135.195
483,55172.93,57104.145
484,55157.676,57093.676
485,55150.83,57089.15
486,55147.59,57115.258
487,55125.82,57068.797
488,55118.62,57078.086
489,55104.61,57062.375
490,55097.09,57066.387
491,55077.137,57036.984
492,55069.56,57032.836
493,55052.758,57020.367
494,55052.633,57051.125
495,55027.652,57003.957
496,55015.895,56995.832
497,55004.64,56983.145
498,55005.574,57003.152
499,54988.21,56974.703
