group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
splitOn,,8,,,4873286807.0,ns,1
splitOn,,8,,,4040004779.0,ns,1
splitOn,,8,,,4674607945.0,ns,1
splitOn,,8,,,7765687553.0,ns,1
splitOn,,8,,,4218351215.0,ns,1
splitOn,,8,,,4438188000.0,ns,1
splitOn,,8,,,5156789983.0,ns,1
splitOn,,8,,,4319772102.0,ns,1
splitOn,,8,,,4618584678.0,ns,1
splitOn,,8,,,5029492141.0,ns,1
