group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
splitOn,,6,,,2073460733.0,ns,1
splitOn,,6,,,2098868464.0,ns,1
splitOn,,6,,,1983344104.0,ns,1
splitOn,,6,,,3186663829.0,ns,1
splitOn,,6,,,2528925675.0,ns,1
splitOn,,6,,,1979358669.0,ns,1
splitOn,,6,,,2887820622.0,ns,1
splitOn,,6,,,2196882866.0,ns,1
splitOn,,6,,,3100085949.0,ns,1
splitOn,,6,,,1977865030.0,ns,1
