,train,eval
0,65654.35,65496.82
1,62858.58,63252.35
2,60928.76,61554.113
3,59935.465,60570.203
4,58700.34,59802.18
5,58583.33,59807.79
6,58299.668,59805.113
7,57439.63,58865.5
8,57051.68,58482.086
9,56596.51,58009.215
10,56360.055,57983.195
11,55842.656,57514.08
12,56244.438,58244.91
13,55730.984,57223.82
14,55159.297,56898.035
15,55134.008,57029.785
16,54709.035,56580.79
17,54744.79,56562.88
18,54666.023,56653.76
19,54102.83,56470.047
20,54560.312,56875.45
21,54198.285,56146.65
22,53671.87,56068.254
23,54246.266,56494.38
24,52963.914,55405.906
25,52574.133,55081.27
26,52423.625,55103.438
27,53245.582,56090.74
28,52616.848,55110.7
29,52391.63,54835.33
30,52537.27,55021.742
31,52322.008,55039.043
32,52046.363,54758.0
33,51672.69,54557.848
34,51349.355,54444.51
35,50928.254,53765.387
36,50983.215,53895.1
37,51439.48,54426.92
38,52010.8,54736.312
39,51425.277,54237.66
40,50848.363,53690.258
41,50562.074,53575.883
42,50794.887,53601.58
43,50215.49,53033.453
44,50213.758,53428.39
45,50984.438,54469.547
46,49879.08,53199.3
47,49561.19,52914.164
48,49878.715,53269.215
49,50189.566,53264.79
50,49838.715,53022.6
51,50704.703,54034.617
52,49987.52,53572.98
53,49674.49,53117.504
54,49684.46,53119.57
55,50634.395,53771.297
56,50540.3,53738.76
57,49090.836,52820.184
58,48727.637,52290.99
59,48978.03,52447.527
60,49277.098,52897.72
61,49812.816,53157.574
62,49100.3,52459.023
63,48525.18,52078.344
64,49335.96,52974.535
65,49537.984,52897.766
66,48065.83,51917.293
67,49167.53,52942.297
68,49514.97,52941.004
69,48939.58,52994.707
70,50362.918,53800.816
71,48231.445,52041.51
72,48340.527,52088.14
73,49551.203,53308.74
74,47969.82,52109.914
75,48495.867,52364.414
76,48336.145,52195.004
77,47799.64,51811.117
78,47584.688,51516.51
79,47736.832,51953.633
80,49071.53,52934.29
81,47353.652,51399.414
82,49374.46,53086.168
83,48263.953,52193.504
84,47427.12,51677.86
85,48053.227,52075.03
86,47272.266,51536.773
87,47850.617,51975.656
88,47631.29,51641.504
89,47039.543,51172.88
90,47000.145,51484.37
91,47793.625,52161.52
92,46569.27,50924.3
93,46953.6,51400.06
94,48206.82,52500.445
95,49259.273,53234.1
96,46805.09,51238.707
97,47454.902,51723.37
98,47688.19,52343.113
99,46669.168,50965.22
