,train,eval
0,67416.945,67317.984
1,64105.215,64282.39
2,62314.023,62680.133
3,60994.773,61653.406
4,60158.938,61083.492
5,59592.984,60626.953
6,58899.926,60005.94
7,58736.86,60044.633
8,58039.22,59305.164
9,57886.707,59258.105
10,57245.836,58732.75
11,57086.004,58584.414
12,56708.055,58413.71
13,56543.168,58263.207
14,56247.6,57953.51
15,56276.6,58155.016
16,55866.367,57702.324
17,56202.203,57949.223
18,55569.52,57473.94
19,55862.14,57618.855
20,55282.875,57450.773
21,55089.535,57120.656
22,54753.938,56878.152
23,54648.88,56716.375
24,54355.625,56540.816
25,55249.875,57247.855
26,54099.22,56459.31
27,54156.387,56504.21
28,54523.508,57072.445
29,54244.742,56693.082
30,53352.375,55902.773
31,53766.76,56145.645
32,53714.527,56276.305
33,54018.668,56558.562
34,53084.24,55938.72
35,52893.773,55375.426
36,53596.855,56356.887
37,52591.676,55353.426
38,52851.023,55556.88
39,52609.59,55249.336
40,53311.027,55976.285
41,52354.133,55191.945
42,52159.598,54996.12
43,52132.984,54909.34
44,51903.797,54673.47
45,52563.84,55459.543
46,51950.445,54809.332
47,52626.895,55619.664
48,51633.688,54619.723
49,52566.76,55640.12
50,51291.016,54350.06
51,51187.87,54236.684
52,52250.938,55119.723
53,52925.61,55925.703
54,52879.73,55967.746
55,51105.15,54274.74
56,51721.113,54785.58
57,50976.332,54020.59
58,52129.793,55383.19
59,51265.098,54398.57
60,50992.055,54126.887
61,53504.59,56586.17
62,50583.008,53887.645
63,50449.855,53808.18
64,50689.043,54188.895
65,50820.293,54014.727
66,50569.074,54108.02
67,50819.31,54075.652
68,51167.824,54324.543
69,52860.715,56196.312
70,50157.43,53464.348
71,50261.992,53759.34
72,52034.973,55647.758
73,50849.555,54364.28
74,50428.2,53875.004
75,50221.54,53613.934
76,51618.305,55078.297
77,50219.742,53968.582
78,50348.39,53797.598
79,49668.582,53296.938
80,49666.918,53349.746
81,49991.75,53675.93
82,49526.918,53163.004
83,49809.375,53563.656
84,49457.19,53184.54
85,49290.715,52937.14
86,49702.918,53437.57
87,50500.99,54595.75
88,49479.887,53379.07
89,50644.94,54200.227
90,52575.23,55940.277
91,49244.79,52993.957
92,49339.37,53103.406
93,50136.42,53733.426
94,49011.832,53159.297
95,49867.42,53524.746
96,49341.48,53447.637
97,49425.707,53406.543
98,48813.715,52692.812
99,49051.48,52882.55
