,train,eval
0,67639.03,67209.83
1,64128.51,63949.656
2,62596.84,62561.266
3,61706.07,61809.223
4,60957.547,61250.152
5,60336.414,60970.773
6,59950.39,60491.24
7,59674.973,60435.547
8,59272.977,60163.65
9,58914.914,59766.363
10,58753.277,59809.465
11,58768.23,59736.332
12,58266.625,59390.383
13,58552.055,59902.21
14,58077.39,59235.324
15,57816.777,59127.047
16,57930.996,59096.98
17,58002.027,59166.0
18,57505.914,58923.316
19,57320.805,58760.637
20,57355.91,58806.316
21,57191.625,58548.926
22,56991.016,58537.117
23,57277.863,58827.46
24,57005.17,58525.28
25,56951.293,58447.43
26,56813.535,58373.39
27,56637.27,58117.273
28,56413.387,58131.457
29,57022.41,58470.58
30,56806.98,58217.918
31,56110.824,57793.13
32,56310.137,58042.316
33,55775.086,57480.72
34,55973.44,57733.332
35,55788.984,57427.57
36,55729.71,57416.605
37,56243.45,57811.406
38,55780.63,57309.793
39,55107.125,56879.965
40,55348.04,57210.668
41,55157.223,56887.332
42,55101.855,56925.41
43,55541.332,57054.855
44,54801.895,56532.723
45,54623.934,56419.01
46,54732.26,56770.535
47,54759.383,56483.324
48,54576.516,56355.34
49,54707.277,56575.75
50,54638.805,56585.086
51,54695.58,56550.37
52,54225.625,56206.52
53,54177.27,56130.61
54,54180.125,55969.586
55,54029.16,56033.164
56,53950.598,55945.92
57,53725.727,55770.254
58,53806.594,55861.023
59,54180.91,56190.008
60,53726.355,55934.473
61,54471.29,56210.453
62,53663.754,55681.527
63,53878.39,55672.934
64,53914.766,55770.96
65,54333.113,56059.355
66,54017.473,55914.484
67,53442.51,55232.152
68,53212.008,55201.168
69,53094.39,55218.2
70,53426.746,55429.152
71,53147.957,55381.062
72,53302.234,55189.55
73,52974.29,54910.633
74,53619.11,55773.406
75,53234.848,55080.14
76,53000.766,55047.57
77,53962.56,56291.645
78,53078.96,55147.258
79,52751.316,54813.87
80,53110.24,54885.23
81,52768.95,55009.816
82,52516.09,54574.383
83,53872.59,55944.87
84,52721.773,54895.28
85,52873.35,55014.754
86,52969.816,55003.47
87,52864.4,54847.63
88,52880.42,54869.69
89,52385.953,54301.766
90,52601.992,54667.715
91,52874.26,54885.51
92,52351.56,54532.855
93,52227.965,54175.992
94,52219.246,54210.88
95,52342.453,54396.734
96,52051.973,54001.06
97,51961.152,54096.266
98,52206.65,54285.535
99,52043.08,54207.22
