,train,eval
0,62811.805,63502.727
1,61176.117,61630.637
2,60361.46,61870.652
3,58420.27,59581.45
4,60084.285,61571.438
5,58802.227,60032.055
6,58970.496,60879.74
7,57497.945,59000.293
8,57803.047,59454.22
9,56506.39,58247.312
10,56768.008,58591.477
11,59124.2,60951.004
12,56408.184,58424.41
13,58059.027,59822.16
14,56305.02,58291.9
15,57297.72,58972.496
16,57841.86,59593.414
17,55967.95,57792.477
18,56200.61,58045.973
19,57574.96,59621.508
20,56529.71,58075.586
21,56435.516,58513.543
22,57014.777,59430.34
23,55590.926,57535.03
24,57549.39,59581.37
25,56377.85,58442.65
26,55467.965,57315.965
27,55740.54,57545.867
28,57334.305,58886.23
29,55763.66,57574.035
30,55150.28,57430.277
31,55127.086,56832.938
32,58156.402,59862.793
33,55657.758,57785.297
34,55587.344,57505.164
35,54656.656,56564.234
36,54867.816,57253.906
37,55666.105,57282.633
38,55286.07,57373.918
39,54208.24,56442.82
40,55089.496,56893.03
41,54485.703,56619.926
42,55828.34,57539.996
43,54140.38,56422.027
44,53850.37,55943.89
45,54784.793,56912.68
46,54895.55,56992.25
47,54358.535,56467.14
48,55473.53,57475.812
49,55263.332,57340.418
50,54215.08,55865.477
51,54836.36,56647.82
52,54387.77,56305.6
53,54251.9,56432.117
54,54098.547,56038.914
55,57254.016,59311.223
56,54587.984,56495.754
57,55138.773,57219.992
58,54588.375,56618.25
59,54368.523,56239.734
60,53896.715,55939.008
61,56481.12,58035.54
62,54978.81,56925.55
63,53531.133,55426.004
64,53798.77,55847.44
65,53889.785,55730.09
66,53884.805,56032.688
67,53732.18,56050.707
68,53727.2,55952.49
69,54066.773,56144.21
70,54632.938,56770.348
71,54613.97,56416.62
72,53623.45,55740.098
73,53746.367,55572.633
74,54083.3,56041.656
75,53996.867,56055.227
76,53991.234,55968.05
77,55133.793,57314.14
78,53349.38,55471.45
79,54616.176,56661.316
80,53606.516,55813.18
81,55471.605,57272.832
82,53839.25,56091.863
83,54557.918,56726.656
84,55172.742,57174.04
85,54055.34,55958.69
86,53471.543,55773.832
87,53934.15,56480.5
88,55539.934,57337.46
89,53592.16,55566.598
90,54371.188,56639.98
91,54225.53,56239.7
92,53931.766,55884.55
93,53910.27,55855.305
94,54056.453,56418.586
95,54279.508,56634.516
96,52940.125,55230.035
97,54189.727,56551.3
98,53640.02,55898.508
99,52949.953,54887.48
