,train,eval
0,64140.16,64006.81
1,61581.863,62328.504
2,61591.723,62327.33
3,59914.03,61110.293
4,59633.023,60392.832
5,60164.36,61410.285
6,60585.277,62019.805
7,58588.36,60064.555
8,59017.477,60608.973
9,59817.85,61181.21
10,58291.61,59938.246
11,60077.57,62061.613
12,58737.805,60229.203
13,57961.91,59586.75
14,58010.81,59620.92
15,57707.49,59676.418
16,57683.035,59472.53
17,57886.33,59622.094
18,60938.01,62615.465
19,57603.773,59289.453
20,58182.2,59898.984
21,57286.2,58528.938
22,58856.47,60135.17
23,57548.168,59006.37
24,59077.94,60448.0
25,58563.93,59819.32
26,60275.1,61653.906
27,57541.992,59128.63
28,56311.496,57606.074
29,56671.33,58010.004
30,57329.68,58608.402
31,56890.438,58203.492
32,60512.2,62078.723
33,56355.29,57883.93
34,58182.92,59391.32
35,55884.797,56933.055
36,56359.28,58002.07
37,56080.004,57555.07
38,55476.965,57011.28
39,56302.996,58048.52
40,55693.336,57279.227
41,56222.152,57988.02
42,54931.184,56342.71
43,55454.29,56788.867
44,56270.574,57452.5
45,55428.637,57012.273
46,55476.547,57216.91
47,55132.87,56716.266
48,55653.785,57110.664
49,55270.23,57082.27
50,54856.523,56652.0
51,54314.625,55932.543
52,55309.363,56537.598
53,55188.45,56806.402
54,55043.617,56312.277
55,55690.98,57179.14
56,54718.586,56153.03
57,54933.01,56534.58
58,55031.27,56346.453
59,54364.395,56007.758
60,54539.844,56063.402
61,55580.543,56948.027
62,54546.777,55903.965
63,53943.906,55378.91
64,54311.875,55850.65
65,54528.5,55972.86
66,54660.656,56356.3
67,55241.39,56695.523
68,54104.39,55765.207
69,54591.117,56209.203
70,54617.59,56243.027
71,54512.094,56137.02
72,55202.27,56756.02
73,53974.344,55408.152
74,55804.434,57430.406
75,55007.305,56782.883
76,54876.9,56157.457
77,54466.01,56263.613
78,54334.59,56420.69
79,54708.98,56360.027
80,54100.63,55984.383
81,55288.83,57175.996
82,55078.773,56828.273
83,58536.836,60253.492
84,54995.824,56719.41
85,54064.098,55871.547
86,55064.79,56622.938
87,54435.906,56327.12
88,53920.664,55643.34
89,53649.594,55402.12
90,54262.69,55945.883
91,54142.758,55964.87
92,54639.53,56507.77
93,53624.676,55361.414
94,54509.656,56201.598
95,53573.426,55331.41
96,55515.93,56936.93
97,54465.184,56229.812
98,54168.312,56160.85
99,55499.95,57482.45
