,train,eval
0,113467.55,112441.22
1,110596.06,109644.59
2,105003.086,104248.875
3,94870.57,94438.95
4,83911.21,83608.68
5,78100.38,77583.234
6,75591.62,74836.62
7,74055.734,73125.99
8,72774.95,71745.9
9,71645.266,70617.66
10,70639.07,69614.625
11,69773.87,68735.74
12,69055.34,68058.98
13,68462.266,67485.28
14,67986.914,67028.13
15,67596.51,66716.58
16,67296.914,66434.125
17,67054.41,66243.734
18,66857.44,66068.234
19,66708.41,65925.336
20,66567.94,65838.25
21,66454.76,65776.695
22,66340.58,65659.61
23,66243.664,65586.77
24,66134.87,65513.348
25,66042.23,65454.395
26,65961.22,65397.543
27,65879.21,65323.91
28,65816.21,65256.516
29,65737.445,65214.133
30,65654.76,65135.594
31,65592.87,65079.383
32,65529.312,65034.1
33,65451.184,64991.047
34,65386.957,64926.29
35,65322.41,64886.26
36,65263.496,64834.992
37,65194.797,64770.62
38,65134.223,64711.84
39,65084.902,64689.01
40,65013.64,64620.785
41,64956.324,64557.535
42,64899.938,64485.617
43,64847.73,64418.836
44,64793.066,64432.754
45,64726.17,64332.918
46,64660.84,64269.613
47,64624.3,64222.68
48,64543.23,64156.453
49,64488.188,64120.402
50,64422.695,64042.406
51,64380.438,63982.777
52,64301.145,63942.117
53,64249.04,63876.918
54,64185.84,63827.91
55,64130.883,63770.246
56,64061.543,63728.223
57,64018.164,63671.914
58,63942.445,63610.26
59,63895.664,63551.402
60,63827.688,63526.473
61,63756.695,63462.535
62,63718.004,63396.266
63,63633.785,63342.29
64,63568.613,63273.836
65,63498.184,63216.766
66,63427.035,63173.56
67,63382.04,63112.13
68,63304.22,63043.547
69,63242.043,63043.473
70,63177.668,62968.445
71,63111.76,62935.25
72,63061.188,62857.3
73,62991.805,62844.934
74,62925.293,62768.742
75,62864.637,62712.32
76,62800.773,62694.707
77,62741.03,62645.543
78,62671.6,62598.43
79,62622.48,62557.656
80,62567.426,62490.168
81,62498.008,62437.555
82,62431.215,62383.1
83,62371.098,62392.168
84,62311.95,62328.953
85,62252.316,62264.613
86,62212.723,62301.17
87,62142.56,62176.1
88,62091.133,62156.14
89,62040.453,62090.992
90,61987.812,62040.15
91,61949.215,62053.44
92,61900.805,61992.086
93,61835.56,61947.33
94,61798.93,61905.273
95,61744.227,61865.777
96,61706.4,61808.266
97,61652.86,61806.184
98,61620.13,61755.49
99,61572.535,61724.285
