group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
splitOn,,7,,,2902266308.0,ns,1
splitOn,,7,,,3854171387.0,ns,1
splitOn,,7,,,2698489928.0,ns,1
splitOn,,7,,,2721388033.0,ns,1
splitOn,,7,,,2652796956.0,ns,1
splitOn,,7,,,3234291086.0,ns,1
splitOn,,7,,,2576372711.0,ns,1
splitOn,,7,,,3087383361.0,ns,1
splitOn,,7,,,3017082361.0,ns,1
splitOn,,7,,,4191056277.0,ns,1
