,train,eval
440,55787.465,57626.71
441,55769.652,57606.137
442,55761.35,57618.375
443,55755.047,57606.027
444,55726.14,57581.832
445,55709.78,57570.42
446,55698.715,57574.645
447,55694.24,57568.133
448,55673.18,57557.473
449,55660.457,57538.61
450,55657.59,57523.49
451,55627.992,57518.387
452,55614.848,57485.613
453,55594.945,57496.48
454,55606.33,57501.44
455,55566.26,57462.31
456,55553.03,57457.082
457,55558.47,57450.066
458,55535.28,57451.367
459,55515.914,57413.066
460,55494.98,57420.254
461,55480.555,57401.836
462,55477.785,57401.336
463,55451.297,57371.934
464,55441.883,57376.684
465,55424.062,57354.145
466,55486.0,57437.41
467,55398.75,57358.766
468,55400.867,57330.62
469,55370.16,57301.65
470,55358.99,57305.66
471,55340.105,57300.062
472,55330.387,57286.65
473,55312.85,57263.465
474,55300.89,57265.844
475,55344.355,57334.617
476,55268.973,57245.72
477,55271.6,57264.61
478,55245.152,57221.273
479,55228.02,57220.9
480,55215.605,57213.5
481,55210.684,57195.61
482,55190.82,57188.99
483,55172.504,57183.336
484,55206.43,57189.062
485,55151.44,57154.74
486,55156.625,57154.09
487,55140.625,57122.04
488,55106.754,57143.19
489,55096.668,57115.008
490,55107.953,57128.41
491,55064.93,57090.43
492,55053.316,57074.25
493,55034.67,57060.79
494,55040.85,57054.992
495,55010.45,57054.41
496,55006.535,57054.906
497,54990.832,57040.71
498,55004.99,57037.125
499,54958.047,56987.203
