,train,eval
463,55530.82,57430.496
464,55526.734,57402.918
465,55559.633,57465.723
466,55505.93,57384.355
467,55487.066,57385.688
468,55472.57,57384.617
469,55505.41,57391.11
470,55445.805,57355.91
471,55428.953,57351.43
472,55415.91,57325.566
473,55404.555,57319.156
474,55409.734,57321.598
475,55379.41,57299.453
476,55386.805,57321.89
477,55460.47,57367.426
478,55358.98,57292.207
479,55339.703,57281.703
480,55352.785,57316.074
481,55336.008,57245.28
482,55439.41,57397.727
483,55352.258,57318.312
484,55461.258,57430.285
485,55288.203,57223.082
486,55301.457,57228.766
487,55323.62,57268.957
488,55346.094,57278.19
489,55228.17,57190.63
490,55213.727,57190.043
491,55198.37,57147.832
492,55173.6,57141.566
493,55182.223,57164.445
494,55145.25,57110.363
495,55293.85,57303.684
496,55175.438,57164.18
497,55160.367,57171.0
498,55097.934,57105.297
499,55097.99,57089.06
500,55078.22,57073.867
501,55097.023,57092.312
502,55172.285,57189.16
503,55032.152,57036.684
504,55118.28,57155.418
505,55012.992,57014.05
506,55020.742,57036.4
507,54991.688,57010.477
508,54992.2,57012.516
509,55019.215,57061.945
510,54962.32,57007.875
511,54959.004,57007.875
512,55073.277,57098.117
513,54944.5,56981.074
514,54907.81,56956.387
515,54894.863,56948.785
516,54881.965,56950.457
517,54887.617,56938.84
518,54917.297,56985.22
519,54839.055,56890.33
520,54828.51,56900.12
521,54854.266,56931.69
522,54844.652,56917.96
523,54795.07,56881.133
524,54883.26,56927.836
525,54834.21,56870.48
526,54808.914,56884.523
527,54764.21,56865.09
528,54767.15,56873.41
529,54742.363,56839.906
530,54735.758,56819.207
531,54756.883,56834.055
532,54712.402,56819.2
533,54673.684,56762.47
534,54699.348,56814.848
535,54708.58,56832.33
536,54693.49,56796.152
537,54641.3,56731.46
538,54626.457,56745.2
539,54657.66,56771.27
540,54587.637,56724.707
541,54596.992,56714.492
542,54583.32,56708.477
543,54566.062,56704.08
544,54543.734,56666.773
545,54648.957,56796.34
546,54529.77,56673.492
547,54523.547,56648.066
548,54513.742,56692.86
549,54489.832,56649.457
550,54466.97,56622.992
551,54479.008,56628.543
552,54555.984,56717.113
553,54428.105,56602.547
554,54441.65,56597.066
555,54407.83,56584.723
556,54398.754,56582.066
557,54397.04,56609.0
558,54393.87,56582.71
559,54379.67,56585.703
560,54346.44,56545.19
561,54381.312,56562.152
562,54326.133,56512.46
563,54327.395,56527.527
564,54291.223,56488.367
565,54292.887,56533.953
566,54269.977,56508.477
567,54255.633,56488.258
568,54243.816,56473.758
569,54244.77,56459.977
570,54252.816,56476.555
571,54211.418,56448.426
572,54229.18,56451.348
573,54182.62,56402.844
574,54237.2,56508.043
575,54223.613,56469.656
576,54143.312,56407.492
577,54217.703,56496.57
578,54127.61,56383.06
579,54132.785,56373.5
580,54117.79,56373.383
581,54110.324,56354.516
582,54113.19,56362.105
583,54078.34,56345.28
584,54041.996,56306.49
585,54083.824,56370.617
586,54120.836,56382.574
587,54069.656,56313.37
588,54057.28,56361.38
589,53998.344,56319.617
590,53963.1,56256.445
591,53964.656,56270.92
592,53974.723,56261.426
593,53927.28,56230.098
594,53912.86,56223.92
595,53916.234,56233.55
596,53910.094,56230.082
597,53981.67,56314.73
598,53928.164,56275.35
599,53990.047,56309.08
600,53839.293,56172.934
601,53900.664,56244.94
602,53859.07,56170.188
603,53798.465,56125.9
604,53852.812,56198.652
605,53791.79,56156.1
606,53761.758,56119.547
607,53780.42,56147.598
608,53763.688,56087.61
609,53744.895,56114.277
610,53792.43,56173.902
611,53717.977,56079.438
612,53692.117,56054.5
613,53709.82,56087.457
614,53809.555,56180.934
615,53781.457,56158.086
616,53654.367,56044.785
617,53688.227,56061.04
618,53706.082,56117.613
619,53706.625,56104.758
620,53597.336,55997.613
621,53658.168,56064.598
622,53655.402,56067.414
623,53547.52,55959.57
624,53585.82,56020.844
625,53640.855,56089.17
626,53529.37,55947.97
627,53501.96,55934.203
628,53587.7,56026.855
629,53474.633,55908.637
630,53529.535,55986.754
631,53468.77,55906.03
632,53447.703,55882.2
633,53500.02,55929.4
634,53410.406,55874.45
635,53401.105,55850.19
636,53391.55,55848.062
637,53391.65,55857.61
638,53364.082,55841.996
639,53398.957,55879.84
640,53385.723,55891.56
641,53347.336,55826.945
642,53355.848,55861.13
643,53369.05,55858.293
644,53320.06,55799.5
645,53281.215,55776.824
646,53408.207,55943.914
647,53271.17,55758.64
648,53352.85,55838.81
649,53263.293,55813.234
650,53266.594,55786.875
651,53240.3,55764.72
652,53212.61,55755.305
653,53207.617,55763.566
654,53173.105,55685.895
655,53172.22,55698.895
656,53154.246,55714.113
657,53180.938,55699.582
658,53131.684,55674.746
659,53143.344,55700.605
660,53178.668,55722.695
661,53410.805,55938.305
662,53071.277,55633.21
663,53118.035,55688.09
664,53145.168,55708.32
665,53131.844,55681.4
666,53016.926,55600.17
667,53021.48,55597.168
668,52995.047,55605.43
669,53023.41,55626.707
670,53254.67,55840.848
671,52960.453,55583.13
672,52980.918,55590.363
673,52937.89,55543.055
674,52948.742,55565.133
675,53015.926,55619.043
676,52924.918,55559.594
677,53097.92,55706.3
678,52877.49,55517.582
679,53054.73,55697.055
680,52854.293,55533.88
681,52864.816,55489.22
682,52844.133,55460.395
683,52958.227,55610.03
684,52853.336,55492.156
685,52807.934,55492.21
686,52840.777,55511.785
687,52789.355,55461.707
688,52769.09,55466.773
689,52888.01,55587.324
690,52744.69,55465.492
691,52727.23,55392.03
692,52736.242,55447.426
693,52685.926,55407.49
694,52674.93,55418.51
695,52826.637,55565.04
696,52897.855,55603.152
697,52707.098,55440.973
698,52645.582,55360.957
699,52617.223,55328.81
