,train,eval
110,66893.305,66411.84
111,66704.99,66249.71
112,66573.05,66141.79
113,66388.43,65959.58
114,66233.55,65818.29
115,66099.59,65700.25
116,65962.08,65570.47
117,65798.79,65408.99
118,65657.18,65278.96
119,65528.434,65176.773
120,65397.168,65042.332
121,65260.293,64933.8
122,65134.37,64825.57
123,65036.133,64721.74
124,64890.805,64603.824
125,64806.332,64560.062
126,64656.24,64412.047
127,64565.547,64307.22
128,64433.047,64216.89
129,64363.203,64192.83
130,64231.277,64072.28
131,64114.438,63945.418
132,64013.02,63868.293
133,63913.84,63780.785
134,63815.824,63720.383
135,63723.03,63630.434
136,63640.44,63550.69
137,63538.836,63502.543
138,63498.637,63500.11
139,63359.797,63356.94
140,63267.22,63265.543
141,63210.055,63252.316
142,63100.297,63140.57
143,63021.242,63060.83
144,62939.094,63026.137
145,62857.582,62946.04
146,62816.477,62896.465
147,62707.293,62829.047
148,62644.445,62773.15
149,62633.79,62757.29
150,62495.71,62662.984
151,62416.004,62614.08
152,62349.594,62574.273
153,62287.715,62550.074
154,62227.023,62465.613
155,62159.527,62460.195
156,62086.082,62382.21
157,62038.883,62383.727
158,61973.65,62284.0
159,61914.656,62284.363
160,61841.723,62196.25
161,61799.992,62193.473
162,61746.113,62168.812
163,61698.38,62147.883
164,61614.832,62039.594
165,61561.09,62015.367
166,61519.6,62003.016
167,61559.11,62095.785
168,61413.08,61926.53
169,61358.016,61884.72
170,61304.91,61833.27
171,61272.95,61788.266
172,61223.008,61792.375
173,61160.88,61729.27
174,61115.086,61698.973
175,61126.957,61760.89
176,61023.01,61631.035
177,60980.902,61597.023
178,60935.363,61559.504
179,60899.742,61520.707
180,60859.73,61493.645
181,60832.234,61525.96
182,60764.434,61441.305
183,60792.03,61425.066
184,60684.797,61391.49
185,60660.285,61350.043
186,60610.887,61320.29
187,60589.0,61288.504
188,60535.438,61299.074
189,60494.17,61238.137
190,60447.613,61221.094
191,60412.586,61202.805
192,60453.56,61179.066
193,60360.82,61127.48
194,60303.562,61117.207
195,60306.434,61085.023
196,60228.605,61066.676
197,60205.492,61071.414
198,60167.594,60994.83
199,60197.758,61101.832
200,60114.566,60947.79
201,60060.27,60923.742
202,60078.66,60931.965
203,60067.406,60904.688
204,59973.156,60844.418
205,59926.055,60814.85
206,59887.754,60813.785
207,59854.637,60785.758
208,59822.785,60760.016
209,59789.566,60735.977
210,59792.844,60705.727
211,59730.78,60701.023
212,59696.82,60665.094
213,59674.637,60653.0
214,59636.496,60625.8
215,59604.32,60600.43
216,59593.082,60610.305
217,59542.44,60545.043
218,59520.355,60548.85
219,59513.027,60559.25
220,59456.83,60473.94
221,59432.676,60482.86
222,59434.637,60509.016
223,59378.582,60396.316
224,59384.688,60385.434
225,59312.633,60365.59
226,59282.426,60346.676
227,59257.094,60333.63
228,59229.92,60284.89
229,59226.47,60331.887
230,59180.883,60278.273
231,59145.64,60235.96
232,59125.895,60222.39
233,59106.42,60226.855
234,59074.438,60205.535
235,59064.562,60140.695
236,59027.664,60169.215
237,58986.07,60112.668
238,58976.863,60126.008
239,58937.742,60055.04
240,58933.496,60103.402
241,58910.19,60020.062
242,58868.785,60034.41
243,58853.523,59982.035
244,58848.715,60044.29
245,58782.785,59949.594
246,58756.992,59920.203
247,58735.105,59893.016
248,58783.82,60014.875
249,58684.773,59863.664
250,58661.008,59842.24
251,58660.438,59831.67
252,58622.793,59838.797
253,58591.223,59794.05
254,58646.3,59800.117
255,58553.676,59782.19
256,58525.723,59759.492
257,58495.938,59712.26
258,58482.973,59713.137
259,58499.58,59776.926
260,58430.527,59681.33
261,58407.973,59639.7
262,58381.57,59625.55
263,58411.11,59622.2
264,58343.87,59602.57
265,58314.668,59574.824
266,58340.445,59644.94
267,58282.207,59580.15
268,58249.86,59528.82
269,58229.086,59497.508
270,58227.91,59534.07
271,58187.934,59464.652
272,58174.418,59441.613
273,58191.926,59451.125
274,58271.754,59637.04
275,58128.227,59476.81
276,58091.79,59392.035
277,58064.22,59384.918
278,58044.918,59386.203
279,58023.844,59333.168
280,57993.4,59339.594
281,58002.67,59314.797
282,58008.375,59312.117
283,57935.453,59272.96
284,57913.574,59281.03
285,57898.203,59244.133
286,57982.48,59402.63
287,57856.137,59247.266
288,57830.68,59213.66
289,57816.28,59184.723
290,57790.863,59177.29
291,57778.18,59188.42
292,57845.203,59278.76
293,57769.297,59205.484
294,57713.32,59117.37
295,57706.84,59101.19
296,57676.473,59107.914
297,57679.457,59120.42
298,57644.215,59052.836
299,57709.79,59175.145
300,57598.74,59025.176
301,57580.18,59014.188
302,57564.88,59018.14
303,57559.695,59041.715
304,57560.38,59049.4
305,57536.453,59033.445
306,57532.984,58964.9
307,57470.47,58956.406
308,57456.598,58937.66
309,57452.496,58957.016
310,57422.74,58906.527
311,57393.82,58880.62
312,57454.215,58904.574
313,57357.844,58851.01
314,57520.785,59076.145
315,57355.72,58869.285
316,57316.926,58847.766
317,57301.266,58798.39
318,57284.914,58785.254
319,57259.332,58774.67
320,57312.355,58798.105
321,57222.484,58750.39
322,57240.605,58815.586
323,57200.56,58731.72
324,57217.3,58789.527
325,57290.156,58871.58
326,57138.316,58681.375
327,57114.57,58668.562
328,57106.242,58683.023
329,57082.1,58657.09
330,57077.91,58652.07
331,57163.84,58713.145
332,57062.18,58630.703
333,57012.594,58597.28
334,56992.277,58585.324
335,56982.215,58580.336
336,57057.348,58686.6
337,56946.95,58552.77
338,56937.01,58541.25
339,57029.69,58593.46
340,56904.43,58525.477
341,56875.78,58496.66
342,56894.36,58539.355
343,56868.258,58511.86
344,56842.754,58497.715
345,56855.22,58526.137
346,56792.63,58437.1
347,56794.23,58428.477
348,56762.2,58409.008
349,56747.668,58415.36
350,56791.383,58481.035
351,56789.305,58480.824
352,56696.344,58364.38
353,56677.63,58359.0
354,56676.707,58373.406
355,56647.246,58327.45
356,56656.496,58357.27
357,56628.75,58347.33
358,56859.664,58506.613
359,56602.434,58293.5
360,56581.7,58303.535
361,56559.727,58278.63
362,56538.06,58271.16
363,56515.72,58244.242
364,56512.023,58266.06
365,56498.812,58256.027
366,56575.64,58322.402
367,56513.113,58281.965
368,56457.164,58196.234
369,56430.21,58202.297
370,56405.47,58161.97
371,56428.695,58175.73
372,56407.31,58139.4
373,56381.625,58115.668
374,56342.883,58111.89
375,56329.21,58109.836
376,56354.375,58158.082
377,56295.79,58074.277
378,56294.902,58073.52
379,56378.586,58138.613
380,56265.785,58065.76
381,56239.715,58042.273
382,56218.32,58033.207
383,56213.53,58050.49
384,56212.953,58048.777
385,56177.96,58005.88
386,56213.555,58047.14
387,56145.164,57997.434
388,56131.92,57959.99
389,56163.17,58017.492
390,56097.137,57933.473
391,56093.895,57949.37
392,56084.5,57957.32
393,56051.484,57919.203
394,56037.855,57905.15
395,56017.33,57882.23
396,56006.33,57879.24
397,56109.07,57961.875
398,55981.137,57865.61
399,56014.69,57860.824
