group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
splitOn,,2,,,1017906330.0,ns,1
splitOn,,2,,,896972810.0,ns,1
splitOn,,2,,,889986249.0,ns,1
splitOn,,2,,,898757615.0,ns,1
splitOn,,2,,,895132188.0,ns,1
splitOn,,2,,,894829450.0,ns,1
splitOn,,2,,,890333176.0,ns,1
splitOn,,2,,,892222733.0,ns,1
splitOn,,2,,,888200719.0,ns,1
splitOn,,2,,,962021042.0,ns,1
