,train,eval
266,48756.727,53019.117
267,49656.008,53941.98
268,48853.848,53191.57
269,50400.164,54910.766
270,49306.57,53409.625
271,49884.61,54555.816
272,52176.953,56114.63
273,50147.457,54898.98
274,49325.508,53392.26
275,50434.965,54422.05
276,48771.453,53006.617
277,49831.418,53840.277
278,49043.438,53392.93
279,48891.727,53263.01
280,49521.29,54012.156
281,50116.902,53997.008
282,50688.926,55259.86
283,51788.727,55620.55
284,49268.79,53703.133
285,49549.703,54216.34
286,54345.203,58373.69
287,49954.855,54190.875
288,48906.895,53199.61
289,49676.04,53788.418
290,48653.086,53044.625
291,48507.43,53022.582
292,51872.473,55181.395
293,48361.406,53044.504
294,49368.918,53763.758
295,51481.848,55698.79
296,48350.223,53172.914
297,48696.63,53174.184
298,50884.383,55213.344
299,48991.78,53447.723
