group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
splitOn,,9,,,8604853026.0,ns,1
splitOn,,9,,,7891860300.0,ns,1
splitOn,,9,,,8231955433.0,ns,1
splitOn,,9,,,8714580634.0,ns,1
splitOn,,9,,,8117674163.0,ns,1
splitOn,,9,,,8783395630.0,ns,1
splitOn,,9,,,8316974878.0,ns,1
splitOn,,9,,,7723260656.0,ns,1
splitOn,,9,,,8139673852.0,ns,1
splitOn,,9,,,8911395129.0,ns,1
